id,resource_id,entity_type,entity_id,relation_type,source_sheet,source_field,created_at
f3bfd64d-e937-5f88-b68a-d4a94d827fd5,41e2d30d-efca-5eeb-8eab-79b063c15829,character,3f5f13d7-6f47-55a1-8ea6-e7738e01e103,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f40df2c7-ec64-5cd4-8582-9d515a764758,14fbba90-de47-51db-b5ca-7841ae011412,character,24025e8d-05d2-570f-93fd-0b8b005fa3c6,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
f5198ae8-1aed-5b9c-a4ab-792e586ecf7c,d306640a-a212-54ab-82f0-e530ab2e2d2c,character,503275d8-3665-531b-b27a-5c36fff908e0,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
f586cf46-33da-5dcf-be0a-9c87da8e59ce,56fd7478-ad50-5b9e-998a-db887054ebc4,character,476380ff-35e3-57a1-8ef1-930ce87f6e0c,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f5c0e99c-8b96-5e63-9162-183cebe5b7ea,0b7fbd46-343b-5d6f-8894-0adffcdb2ebe,character,ba71e985-1ef4-5cc4-b97f-c37c2f4eff5b,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f5d5816d-1ffa-5acb-936f-d498ea7ae5c9,32c8f2ed-6d4d-5190-b130-b7604463fc74,character,d3e86acf-3603-55da-8b63-56336a125ff3,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f62e7f8f-79e0-5839-a737-83c17adb110d,5e1f11f3-f420-510c-8dc5-8ee69780603d,character,26dd0477-a8ac-51a2-9fb5-582831a946c0,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f6c0ec6c-aa87-5c17-bf93-5be363307ae0,7a85e957-4b7f-578e-bd66-ea60817b063b,character,27d19f85-e526-5d19-9032-fa4bf05c63be,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f6e92260-48fb-5b41-b810-3b93592a9f17,72574375-265d-5573-8188-714eea50d6e9,character,01cdb555-4023-522c-b14b-ee10551ad3f7,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f74bad0b-fe17-592d-b867-12cfbfa0a49e,50c97f6d-6b63-51c1-874a-a2a6c571e6ce,character,26fcb56c-62a3-5abb-a590-f7511281ba38,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f779f7ea-b0cf-525b-be9e-92d14eebbda4,40c7075b-9e1d-5abe-a3e2-395b3e7bb1eb,game,f9c23768-c1ad-5afd-bb58-2dd25bebc81b,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
f937d78d-6378-5aa8-a44f-1c5c275a7893,d189f57b-edb1-58b6-8559-44bb62f627bc,character,f4fb37ab-0303-5b4a-b153-7783610ecd75,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f94130f9-5cd8-58f4-99a6-7ae0704f294a,64361f6d-cf67-577a-b003-b402c487f4cd,character,d16cdec9-424f-5915-a61f-28c5d35ff322,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f96a11ea-a078-529c-a989-68d271fc0ac8,b18784b8-be85-5778-b468-144933c0898f,character,7d80c986-c9a1-5f76-8b3c-3e82cfc19d51,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
f96c54c4-3b78-5382-bb30-0bec9a5ce197,8eaf39c8-1509-56b5-94f7-58bedd680a00,character,74a64c57-bb44-5d2e-a841-3823342bd6c3,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f9d4eaba-96df-5858-a082-7fc4a9d57b92,6aefb152-04a6-5f19-b319-786201d01821,game,d81251ab-312f-58ca-a1d6-7a6c9d35f98e,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
fa1b5232-835d-5d27-9f3d-71954da4043e,8da83918-6b06-5bcc-a682-d91a01d40953,character,df2e533a-12ad-5686-beeb-350d9657a590,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
fa1b9b3d-f5f8-5192-81bd-cfa0970c8f77,737a0d64-1cd3-5f5e-babb-defe89135dc6,platform,b7a8d833-9479-5ab3-ac67-f3ec2a862198,interaction_management,DB_-Platforms-,情報 互动管理,2026-06-19 14:29:13.611862+00
faaeceb3-9e1f-5cdf-a11d-6a8dee8c0c7f,0a993bfe-f29f-5736-a3ee-06646b1e7cae,character,d6b9d8f2-6ae4-5062-a887-60509911ce37,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
fc3b3b1f-bfcb-5ebb-9f7a-ccccfc455eb0,a11a4b1f-fa20-5fc1-9098-580b544db21e,character,f4b7b6d7-fdf2-56ee-b34f-49eb5004554b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
fc7182cb-aec5-548c-b36f-feea9000e0b2,3cbb6a95-48bc-5ed0-8f26-969086dd025f,character,ff2b015a-6ab2-53de-8da9-ade051bc5fff,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
fdd3e947-3b4c-512a-bd4b-f7760d6216b4,24a21c88-d442-51e5-9cd2-a09e996872d2,character,a427f026-be94-5e09-b256-a66bf390e7ce,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
fdeec3c0-0a10-51a6-aeea-b2fc2c151b0b,e4a17f02-9af7-5346-bfe6-8f01bf7211f9,character,fc51c66f-a1b3-5935-bbb7-2bbe19e62233,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
fe23120f-03c6-5e23-b827-6380b0be38dd,7fb0f2e1-1739-5379-91a4-98bd52f9bf1c,party_member,9597f33b-5b89-569f-952f-d29ffab794e4,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
fe24590b-e52f-5108-a429-b99bea004366,cce02da2-6267-5609-8410-0d6d35c90e2b,party_member,5698af8f-dbe0-5e28-b823-7377d36abab2,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
fe5d9457-926e-525e-b98c-a8fd7b6e9862,e1867050-d801-556f-89e2-deca4ee50428,party,b285934c-9be5-529e-bd50-ba8b1b0ddcab,reference,DB_Party,LINKS,2026-06-19 14:29:13.611862+00
fec4a60d-3123-51fb-9ef0-820cddbc9df6,3b977c72-3181-5165-a1f9-913592ca302b,character,f8037fef-ce03-57b4-8419-d7f0faa99118,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
fec55351-5783-59a0-b714-a4a0c1be95b2,5f825009-888a-5e5a-a143-9f9366966fa4,character,a2e885de-e3b0-5970-89c5-073561d2f870,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
fef65ecb-09ad-5785-8b40-31c33f9a12ec,f9a5f639-75aa-5b4d-ba6a-c79850d749be,character,9bdb4871-f682-564f-a578-c9205a5827b3,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
ff04643e-e772-5306-808a-d7222cb017f7,13165df7-0cd2-54d4-827f-a7f808fb2b93,character,78b3e5e0-1c26-5c43-950a-ba1a7a7c88d2,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
ff30517c-8a39-54be-be47-9c71614126ad,33184645-aa91-54c1-a995-b293dd72885f,character,fb27f954-d8b9-5e3a-83d5-1c1016a35272,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
ff3d7aef-e039-5a16-9fe2-dc4bd41e56be,2800bd51-af26-5050-a558-5f2e68fed38b,character,e4639064-8746-5a39-a2e3-fb809d4e73bb,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
ff82cac2-18c4-556c-85b1-d6a9491007f7,2d1b8992-5e9f-5fd5-8d6a-e0b7414ffc16,character,62a74bc6-9fa3-5039-a723-c23e708ed641,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
